dwr_id,dau,major,fraction
64_86,154,Shrubland,0.31
64_86,154,Wetlands,0.00
64_87,154,Developed,0.02
64_87,154,Forest,0.74
64_87,154,Herbaceous,0.01
64_87,154,Shrubland,0.24
64_88,154,Forest,0.75
64_88,154,Herbaceous,0.00
64_88,154,Shrubland,0.25
64_89,154,Developed,0.01
64_89,154,Forest,0.72
64_89,154,Herbaceous,0.03
64_89,154,Shrubland,0.25
6_49,010,Barren,0.06
6_49,010,Developed,0.02
6_49,010,Forest,0.13
6_49,010,Herbaceous,0.25
6_49,010,Planted/Cultivated,0.00
6_49,010,Shrubland,0.53
6_49,010,Water,0.00
64_90,154,Barren,0.00
64_90,154,Developed,0.16
64_90,154,Forest,0.40
64_90,154,Herbaceous,0.09
64_90,154,Shrubland,0.33
64_90,154,Water,0.00
64_90,154,Wetlands,0.02
64_91,154,Developed,0.09
64_91,154,Forest,0.50
64_91,154,Herbaceous,0.03
64_91,154,Shrubland,0.37
64_91,154,Wetlands,0.02
64_92,154,Developed,0.04
64_92,154,Forest,0.14
64_92,154,Herbaceous,0.18
64_92,154,Shrubland,0.55
64_92,154,Water,0.00
64_92,154,Wetlands,0.10
64_93,154,Developed,0.03
64_93,154,Herbaceous,0.33
64_93,154,Planted/Cultivated,0.04
64_93,154,Shrubland,0.56
64_93,154,Wetlands,0.04
64_94,154,Developed,0.03
64_94,154,Forest,0.00
64_94,154,Herbaceous,0.58
64_94,154,Planted/Cultivated,0.11
64_94,154,Shrubland,0.26
64_94,154,Wetlands,0.01
64_95,154,Developed,0.04
64_95,154,Forest,0.02
64_95,154,Herbaceous,0.44
64_95,154,Planted/Cultivated,0.23
64_95,154,Shrubland,0.27
64_95,154,Wetlands,0.00
64_96,154,Developed,0.03
64_96,154,Forest,0.00
64_96,154,Herbaceous,0.45
64_96,154,Planted/Cultivated,0.22
64_96,154,Shrubland,0.25
64_96,154,Wetlands,0.04
64_97,154,Developed,0.03
64_97,154,Forest,0.01
64_97,154,Herbaceous,0.23
64_97,154,Shrubland,0.44
64_97,154,Wetlands,0.30
64_98,154,Developed,0.02
64_98,154,Forest,0.00
64_98,154,Herbaceous,0.23
64_98,154,Herbaceous,0.23
64_98,154,Shrubland,0.77
64_98,154,Shrubland,0.74
64_98,154,Wetlands,0.00
64_98,265,Herbaceous,0.34
64_98,265,Shrubland,0.66
64_99,265,Developed,0.02
64_99,265,Forest,0.00
64_99,265,Herbaceous,0.24
64_99,265,Planted/Cultivated,0.01
64_99,265,Shrubland,0.72
64_99,265,Wetlands,0.01
6_50,010,Barren,0.10
6_50,010,Developed,0.02
6_50,010,Forest,0.09
6_50,010,Herbaceous,0.41
6_50,010,Shrubland,0.38
6_50,010,Water,0.00
6_51,010,Barren,0.05
6_51,010,Developed,0.01
6_51,010,Forest,0.26
6_51,010,Herbaceous,0.31
6_51,010,Shrubland,0.38
65_100,265,Developed,0.03
65_100,265,Herbaceous,0.08
65_100,265,Shrubland,0.89
65_100,no data,Herbaceous,0.06
65_100,no data,Shrubland,0.94
65_18,"",Barren,0.36
65_18,"",Shrubland,0.45
65_18,"",Water,0.18
65_18,017,Barren,0.31
65_18,017,Forest,0.06
65_18,017,Herbaceous,0.01
65_18,017,Shrubland,0.44
65_18,017,Water,0.18
65_18,no data,Barren,0.00
65_18,no data,Shrubland,0.00
65_18,no data,Water,1.00
65_19,017,Barren,0.01
65_19,017,Developed,0.12
65_19,017,Forest,0.80
65_19,017,Herbaceous,0.01
65_19,017,Shrubland,0.06
65_19,017,Water,0.00
65_19,017,Wetlands,0.00
65_19,no data,Barren,0.01
65_19,no data,Developed,0.01
65_19,no data,Shrubland,0.00
65_19,no data,Water,0.98
6_52,010,Barren,0.00
6_52,010,Forest,0.52
6_52,010,Herbaceous,0.07
6_52,010,Shrubland,0.40
6_52,010,Wetlands,0.00
65_20,017,Developed,0.07
65_20,017,Forest,0.92
65_20,017,Shrubland,0.02
65_20,023,Developed,0.06
65_20,023,Forest,0.93
65_20,023,Shrubland,0.01
65_21,017,Developed,0.10
65_21,017,Forest,0.86
65_21,017,Shrubland,0.04
65_21,023,Developed,0.04
65_21,023,Forest,0.94
65_21,023,Herbaceous,0.00
65_21,023,Shrubland,0.02
65_22,023,Developed,0.02
65_22,023,Forest,0.95
65_22,023,Herbaceous,0.01
65_22,023,Shrubland,0.03
65_23,023,Forest,0.98
65_23,023,Herbaceous,0.00
65_23,023,Shrubland,0.02
65_24,023,Developed,0.01
65_24,023,Forest,0.84
65_24,023,Herbaceous,0.03
65_24,023,Shrubland,0.13
65_25,023,Developed,0.09
65_25,023,Forest,0.50
65_25,023,Herbaceous,0.19
65_25,023,Shrubland,0.22
65_25,023,Wetlands,0.00
65_26,023,Developed,0.08
65_26,023,Forest,0.53
65_26,023,Herbaceous,0.08
65_26,023,Shrubland,0.31
65_26,025,Developed,0.03
65_26,025,Forest,0.75
65_26,025,Herbaceous,0.03
65_26,025,Shrubland,0.19
65_27,025,Barren,0.01
65_27,025,Developed,0.01
65_27,025,Forest,0.60
65_27,025,Herbaceous,0.09
65_27,025,Shrubland,0.29
65_28,025,Barren,0.01
65_28,025,Developed,0.02
65_28,025,Forest,0.63
65_28,025,Herbaceous,0.05
65_28,025,Shrubland,0.27
65_28,025,Water,0.02
65_29,025,Barren,0.00
65_29,025,Developed,0.05
65_29,025,Forest,0.42
65_29,025,Herbaceous,0.16
65_29,025,Shrubland,0.37
65_29,025,Water,0.01
6_53,010,Barren,0.00
6_53,010,Forest,0.96
6_53,010,Herbaceous,0.00
6_53,010,Shrubland,0.03
65_30,025,Developed,0.04
65_30,025,Forest,0.48
65_30,025,Herbaceous,0.08
65_30,025,Shrubland,0.40
65_31,025,Developed,0.07
65_31,025,Forest,0.29
65_31,025,Herbaceous,0.25
65_31,025,Shrubland,0.38
65_31,025,Wetlands,0.00
65_32,025,Developed,0.06
65_32,025,Forest,0.20
65_32,025,Herbaceous,0.14
65_32,025,Shrubland,0.60
65_32,025,Water,0.00
65_32,025,Wetlands,0.00
65_33,025,Barren,0.00
65_33,025,Developed,0.06
65_33,025,Forest,0.56
65_33,025,Herbaceous,0.00
65_33,025,Shrubland,0.36
65_33,025,Water,0.01
65_34,025,Developed,0.01
65_34,025,Forest,0.46
65_34,025,Herbaceous,0.03
65_34,025,Shrubland,0.51
65_34,025,Water,0.00
65_35,025,Developed,0.03
65_35,025,Forest,0.16
65_35,025,Herbaceous,0.31
65_35,025,Shrubland,0.50
65_36,025,Developed,0.01
65_36,025,Forest,0.71
65_36,025,Herbaceous,0.03
65_36,025,Shrubland,0.25
65_37,025,Barren,0.00
65_37,025,Developed,0.02
65_37,025,Forest,0.65
65_37,025,Herbaceous,0.03
65_37,025,Shrubland,0.28
65_37,025,Water,0.01
65_38,025,Developed,0.06
65_38,025,Developed,0.01
65_38,025,Forest,0.54
65_38,025,Forest,0.56
65_38,025,Herbaceous,0.03
65_38,025,Herbaceous,0.04
65_38,025,Shrubland,0.37
65_38,025,Shrubland,0.38
65_38,025,Water,0.00
65_38,025,Wetlands,0.00
65_38,139,Developed,0.04
65_38,139,Forest,0.77
65_38,139,Herbaceous,0.01
65_38,139,Shrubland,0.18
65_39,025,Developed,0.05
65_39,025,Forest,0.59
65_39,025,Herbaceous,0.11
65_39,025,Shrubland,0.25
65_39,139,Developed,0.06
65_39,139,Forest,0.77
65_39,139,Herbaceous,0.01
65_39,139,Shrubland,0.16
6_54,010,Forest,0.91
6_54,010,Herbaceous,0.02
6_54,010,Shrubland,0.07
65_40,025,Developed,0.15
65_40,025,Forest,0.40
65_40,025,Herbaceous,0.06
65_40,025,Shrubland,0.39
65_40,139,Developed,0.05
65_40,139,Forest,0.78
65_40,139,Herbaceous,0.00
65_40,139,Shrubland,0.16
65_41,139,Developed,0.03
65_41,139,Forest,0.70
65_41,139,Herbaceous,0.01
65_41,139,Shrubland,0.27
65_42,139,Developed,0.00
65_42,139,Forest,0.31
65_42,139,Herbaceous,0.00
65_42,139,Shrubland,0.68
65_42,139,Water,0.00
65_43,139,Developed,0.03
65_43,139,Forest,0.35
65_43,139,Herbaceous,0.00
65_43,139,Shrubland,0.62
65_44,139,Barren,0.00
65_44,139,Developed,0.03
65_44,139,Forest,0.44
65_44,139,Herbaceous,0.00
65_44,139,Shrubland,0.53
65_45,139,Barren,0.00
65_45,139,Developed,0.00
65_45,139,Forest,0.12
65_45,139,Herbaceous,0.11
65_45,139,Shrubland,0.76
65_46,139,Developed,0.02
65_46,139,Herbaceous,0.93
65_46,139,Shrubland,0.05
65_47,139,Developed,0.00
65_47,139,Herbaceous,0.76
65_47,139,Shrubland,0.23
65_48,139,Developed,0.00
65_48,139,Herbaceous,0.76
65_48,139,Shrubland,0.24
65_49,139,Barren,0.04
65_49,139,Developed,0.00
65_49,139,Forest,0.01
65_49,139,Herbaceous,0.82
65_49,139,Shrubland,0.04
65_49,139,Water,0.01
65_49,139,Wetlands,0.08
6_55,010,Forest,0.92
6_55,010,Herbaceous,0.03
6_55,010,Shrubland,0.05
65_50,139,Barren,0.00
65_50,139,Developed,0.00
65_50,139,Forest,0.02
65_50,139,Herbaceous,0.57
65_50,139,Shrubland,0.04
65_50,139,Water,0.24
65_50,139,Wetlands,0.13
65_50,142,Barren,0.01
65_50,142,Forest,0.00
65_50,142,Herbaceous,0.93
65_50,142,Shrubland,0.00
65_50,142,Wetlands,0.06
65_50,163,Developed,0.00
65_50,163,Herbaceous,1.00
65_51,142,Barren,0.00
65_51,142,Developed,0.00
65_51,142,Forest,0.00
65_51,142,Herbaceous,0.95
65_51,142,Shrubland,0.02
65_51,142,Wetlands,0.02
65_51,163,Developed,0.01
65_51,163,Herbaceous,0.96
65_51,163,Planted/Cultivated,0.02
65_51,163,Shrubland,0.00
65_52,142,Barren,0.01
65_52,142,Developed,0.10
65_52,142,Herbaceous,0.12
65_52,142,Planted/Cultivated,0.76
65_52,163,Barren,0.00
65_52,163,Developed,0.04
65_52,163,Herbaceous,0.64
65_52,163,Planted/Cultivated,0.32
65_52,163,Water,0.00
65_52,163,Wetlands,0.00
65_53,142,Barren,0.10
65_53,142,Developed,0.25
65_53,142,Forest,0.00
65_53,142,Herbaceous,0.20
65_53,142,Planted/Cultivated,0.42
65_53,142,Water,0.01
65_53,142,Wetlands,0.01
65_54,142,Barren,0.08
65_54,142,Developed,0.22
65_54,142,Forest,0.01
65_54,142,Herbaceous,0.06
65_54,142,Planted/Cultivated,0.62
65_54,142,Water,0.00
65_54,142,Wetlands,0.00
65_55,142,Barren,0.13
65_55,142,Developed,0.11
65_55,142,Forest,0.01
65_55,142,Herbaceous,0.04
65_55,142,Planted/Cultivated,0.71
65_55,142,Wetlands,0.00
65_56,142,Barren,0.02
65_56,142,Developed,0.07
65_56,142,Herbaceous,0.14
65_56,142,Planted/Cultivated,0.77
65_56,142,Water,0.00
65_57,142,Barren,0.01
65_57,142,Developed,0.07
65_57,142,Herbaceous,0.13
65_57,142,Planted/Cultivated,0.73
65_57,142,Water,0.03
65_57,142,Wetlands,0.03
65_57,144,Developed,0.02
65_57,144,Herbaceous,0.01
65_57,144,Planted/Cultivated,0.80
65_57,144,Water,0.07
65_57,144,Wetlands,0.11
65_58,142,Barren,0.01
65_58,142,Developed,0.12
65_58,142,Herbaceous,0.01
65_58,142,Planted/Cultivated,0.66
65_58,142,Water,0.14
65_58,142,Wetlands,0.06
65_58,144,Barren,0.00
65_58,144,Developed,0.06
65_58,144,Planted/Cultivated,0.90
65_58,144,Water,0.01
65_58,144,Wetlands,0.03
65_59,144,Barren,0.01
65_59,144,Developed,0.10
65_59,144,Herbaceous,0.00
65_59,144,Planted/Cultivated,0.88
65_59,144,Water,0.00
65_59,144,Wetlands,0.01
6_56,002,Barren,0.01
6_56,002,Forest,0.50
6_56,002,Herbaceous,0.10
6_56,002,Planted/Cultivated,0.12
6_56,002,Shrubland,0.27
6_56,010,Barren,0.01
6_56,010,Forest,0.82
6_56,010,Herbaceous,0.05
6_56,010,Shrubland,0.12
65_60,144,Barren,0.02
65_60,144,Developed,0.42
65_60,144,Herbaceous,0.04
65_60,144,Planted/Cultivated,0.52
65_60,144,Wetlands,0.00
65_61,144,Barren,0.01
65_61,144,Developed,0.79
65_61,144,Herbaceous,0.18
65_61,144,Planted/Cultivated,0.01
65_62,144,Barren,0.01
65_62,144,Developed,0.44
65_62,144,Forest,0.00
65_62,144,Herbaceous,0.50
65_62,144,Planted/Cultivated,0.04
65_62,144,Shrubland,0.00
65_62,144,Water,0.00
65_62,144,Wetlands,0.00
65_62,147,Barren,0.01
65_62,147,Herbaceous,0.98
65_62,147,Shrubland,0.01
65_62,166,Developed,0.79
65_62,166,Forest,0.02
65_62,166,Herbaceous,0.16
65_62,166,Shrubland,0.02
65_62,166,Water,0.02
65_63,144,Developed,0.02
65_63,144,Forest,0.09
65_63,144,Herbaceous,0.89
65_63,144,Shrubland,0.00
65_63,147,Developed,0.04
65_63,147,Forest,0.19
65_63,147,Herbaceous,0.66
65_63,147,Shrubland,0.11
65_63,166,Developed,0.15
65_63,166,Forest,0.10
65_63,166,Herbaceous,0.68
65_63,166,Shrubland,0.07
65_64,147,Developed,0.00
65_64,147,Forest,0.23
65_64,147,Herbaceous,0.47
65_64,147,Shrubland,0.30
65_65,147,Developed,0.04
65_65,147,Forest,0.68
65_65,147,Herbaceous,0.13
65_65,147,Shrubland,0.15
65_66,147,Developed,0.45
65_66,147,Forest,0.48
65_66,147,Herbaceous,0.01
65_66,147,Shrubland,0.07
65_67,147,Developed,0.43
65_67,147,Forest,0.44
65_67,147,Herbaceous,0.02
65_67,147,Shrubland,0.11
65_67,154,Developed,0.05
65_67,154,Forest,0.86
65_67,154,Herbaceous,0.01
65_67,154,Shrubland,0.09
65_68,154,Developed,0.02
65_68,154,Forest,0.87
65_68,154,Herbaceous,0.01
65_68,154,Shrubland,0.05
65_68,154,Water,0.06
65_69,154,Barren,0.00
65_69,154,Developed,0.04
65_69,154,Forest,0.73
65_69,154,Herbaceous,0.02
65_69,154,Shrubland,0.21
65_69,154,Water,0.01
6_57,002,Barren,0.07
6_57,002,Forest,0.03
6_57,002,Herbaceous,0.42
6_57,002,Planted/Cultivated,0.35
6_57,002,Shrubland,0.11
6_57,002,Water,0.01
6_57,002,Wetlands,0.02
65_70,154,Barren,0.00
65_70,154,Forest,0.97
65_70,154,Herbaceous,0.00
65_70,154,Shrubland,0.02
65_70,154,Water,0.00
65_71,154,Forest,0.93
65_71,154,Herbaceous,0.00
65_71,154,Shrubland,0.06
65_72,154,Developed,0.00
65_72,154,Forest,0.98
65_72,154,Shrubland,0.02
65_73,154,Developed,0.03
65_73,154,Developed,0.00
65_73,154,Forest,0.81
65_73,154,Forest,0.95
65_73,154,Shrubland,0.16
65_73,154,Shrubland,0.05
65_74,154,Forest,0.98
65_74,154,Shrubland,0.02
65_75,154,Forest,0.96
65_75,154,Shrubland,0.04
65_76,154,Forest,0.97
65_76,154,Herbaceous,0.00
65_76,154,Shrubland,0.02
65_77,154,Forest,0.95
65_77,154,Shrubland,0.05
65_78,154,Forest,0.87
65_78,154,Herbaceous,0.00
65_78,154,Shrubland,0.13
65_79,154,Forest,0.89
65_79,154,Shrubland,0.11
65_79,154,Water,0.00
6_58,002,Barren,0.07
6_58,002,Forest,0.00
6_58,002,Herbaceous,0.67
6_58,002,Planted/Cultivated,0.08
6_58,002,Shrubland,0.11
6_58,002,Water,0.05
6_58,002,Wetlands,0.02
65_80,154,Forest,0.95
65_80,154,Herbaceous,0.00
65_80,154,Shrubland,0.05
65_81,154,Developed,0.02
65_81,154,Forest,0.87
65_81,154,Herbaceous,0.00
65_81,154,Shrubland,0.11
65_81,156,Forest,0.50
65_81,156,Shrubland,0.50
65_82,154,Barren,0.00
65_82,154,Developed,0.01
65_82,154,Forest,0.67
65_82,154,Herbaceous,0.02
65_82,154,Shrubland,0.30
65_82,154,Wetlands,0.00
65_82,156,Forest,0.81
65_82,156,Herbaceous,0.00
65_82,156,Shrubland,0.19
65_83,154,Barren,0.00
65_83,154,Forest,0.87
65_83,154,Herbaceous,0.00
65_83,154,Shrubland,0.13
65_84,154,Forest,0.90
65_84,154,Shrubland,0.10
65_84,154,Wetlands,0.00
65_85,154,Forest,0.88
65_85,154,Shrubland,0.12
65_85,154,Water,0.00
65_86,154,Barren,0.00
65_86,154,Developed,0.01
65_86,154,Forest,0.90
65_86,154,Shrubland,0.09
65_86,154,Wetlands,0.00
65_87,154,Barren,0.00
65_87,154,Developed,0.17
65_87,154,Forest,0.52
65_87,154,Herbaceous,0.04
65_87,154,Shrubland,0.25
65_87,154,Water,0.00
65_87,154,Wetlands,0.02
65_88,154,Barren,0.00
65_88,154,Developed,0.06
65_88,154,Forest,0.69
65_88,154,Herbaceous,0.00
65_88,154,Shrubland,0.25
65_88,154,Wetlands,0.00
65_89,154,Developed,0.03
65_89,154,Forest,0.55
65_89,154,Herbaceous,0.07
65_89,154,Shrubland,0.34
65_89,154,Wetlands,0.02
6_59,002,Barren,0.00
6_59,002,Developed,0.03
6_59,002,Herbaceous,0.91
6_59,002,Planted/Cultivated,0.01
6_59,002,Shrubland,0.04
6_59,002,Wetlands,0.01
65_90,154,Developed,0.02
65_90,154,Forest,0.62
65_90,154,Herbaceous,0.02
65_90,154,Shrubland,0.34
65_90,154,Wetlands,0.00
65_91,154,Forest,0.59
65_91,154,Herbaceous,0.01
65_91,154,Shrubland,0.40
65_92,154,Developed,0.01
65_92,154,Forest,0.33
65_92,154,Herbaceous,0.22
65_92,154,Shrubland,0.43
65_92,154,Wetlands,0.00
65_93,154,Developed,0.02
65_93,154,Herbaceous,0.45
65_93,154,Shrubland,0.34
65_93,154,Water,0.00
65_93,154,Wetlands,0.19
65_94,154,Developed,0.02
65_94,154,Herbaceous,0.53
65_94,154,Planted/Cultivated,0.25
65_94,154,Shrubland,0.16
65_94,154,Wetlands,0.04
65_95,154,Developed,0.02
65_95,154,Forest,0.00
65_95,154,Herbaceous,0.40
65_95,154,Planted/Cultivated,0.22
65_95,154,Shrubland,0.16
65_95,154,Wetlands,0.20
65_96,154,Developed,0.03
65_96,154,Forest,0.00
65_96,154,Herbaceous,0.50
65_96,154,Planted/Cultivated,0.12
65_96,154,Shrubland,0.34
65_96,154,Wetlands,0.01
65_97,154,Developed,0.01
65_97,154,Herbaceous,0.28
65_97,154,Shrubland,0.72
65_98,154,Developed,0.02
65_98,154,Developed,0.02
65_98,154,Forest,0.00
65_98,154,Herbaceous,0.03
65_98,154,Herbaceous,0.05
65_98,154,Shrubland,0.95
65_98,154,Shrubland,0.92
65_98,265,Developed,0.02
65_98,265,Herbaceous,0.23
65_98,265,Shrubland,0.75
65_98,265,Shrubland,1.00
65_99,265,Developed,0.04
65_99,265,Herbaceous,0.08
65_99,265,Shrubland,0.88
65_99,265,Wetlands,0.00
6_60,002,Developed,0.06
6_60,002,Herbaceous,0.42
6_60,002,Planted/Cultivated,0.46
6_60,002,Shrubland,0.05
6_60,002,Wetlands,0.01
6_61,002,Barren,0.00
6_61,002,Developed,0.04
6_61,002,Forest,0.05
6_61,002,Herbaceous,0.41
6_61,002,Planted/Cultivated,0.36
6_61,002,Shrubland,0.11
6_61,002,Water,0.02
6_61,002,Wetlands,0.00
66_100,265,Developed,0.03
66_100,265,Herbaceous,0.06
66_100,265,Shrubland,0.91
66_100,265,Wetlands,0.00
66_100,no data,Herbaceous,0.00
66_100,no data,Shrubland,1.00
66_19,017,Barren,0.00
66_19,017,Developed,0.19
66_19,017,Forest,0.61
66_19,017,Herbaceous,0.04
66_19,017,Shrubland,0.14
66_19,017,Water,0.01
66_19,017,Wetlands,0.01
66_19,no data,Developed,0.00
66_19,no data,Water,1.00
6_62,001,Barren,0.00
6_62,001,Forest,0.78
6_62,001,Herbaceous,0.00
6_62,001,Planted/Cultivated,0.00
6_62,001,Shrubland,0.21
6_62,002,Barren,0.05
6_62,002,Forest,0.68
6_62,002,Herbaceous,0.02
6_62,002,Shrubland,0.25
66_20,017,Developed,0.03
66_20,017,Forest,0.95
66_20,017,Herbaceous,0.00
66_20,017,Shrubland,0.02
66_21,017,Developed,0.02
66_21,017,Forest,0.96
66_21,017,Herbaceous,0.00
66_21,017,Shrubland,0.02
66_21,023,Developed,0.01
66_21,023,Forest,0.95
66_21,023,Herbaceous,0.00
66_21,023,Shrubland,0.03
66_22,023,Developed,0.03
66_22,023,Forest,0.90
66_22,023,Herbaceous,0.01
66_22,023,Shrubland,0.05
66_22,023,Wetlands,0.00
66_23,023,Developed,0.02
66_23,023,Forest,0.96
66_23,023,Herbaceous,0.00
66_23,023,Shrubland,0.02
66_24,023,Developed,0.03
66_24,023,Forest,0.92
66_24,023,Herbaceous,0.01
66_24,023,Shrubland,0.04
66_25,023,Barren,0.00
66_25,023,Developed,0.09
66_25,023,Forest,0.45
66_25,023,Herbaceous,0.24
66_25,023,Shrubland,0.20
66_25,023,Water,0.00
66_25,023,Wetlands,0.01
66_26,023,Developed,0.13
66_26,023,Forest,0.45
66_26,023,Herbaceous,0.17
66_26,023,Planted/Cultivated,0.01
66_26,023,Shrubland,0.23
66_26,023,Water,0.00
66_26,023,Wetlands,0.01
66_26,025,Developed,0.03
66_26,025,Forest,0.75
66_26,025,Herbaceous,0.02
66_26,025,Shrubland,0.20
66_27,023,Forest,0.77
66_27,023,Shrubland,0.23
66_27,025,Developed,0.04
66_27,025,Forest,0.65
66_27,025,Herbaceous,0.04
66_27,025,Shrubland,0.27
66_28,025,Developed,0.04
66_28,025,Forest,0.76
66_28,025,Herbaceous,0.02
66_28,025,Shrubland,0.18
66_28,025,Water,0.00
66_29,025,Barren,0.01
66_29,025,Developed,0.06
66_29,025,Forest,0.47
66_29,025,Herbaceous,0.06
66_29,025,Shrubland,0.38
66_29,025,Water,0.03
6_63,001,Barren,0.00
6_63,001,Developed,0.02
6_63,001,Forest,0.17
6_63,001,Herbaceous,0.07
6_63,001,Planted/Cultivated,0.61
6_63,001,Shrubland,0.11
6_63,001,Water,0.01
66_30,025,Barren,0.01
66_30,025,Developed,0.05
66_30,025,Forest,0.52
66_30,025,Herbaceous,0.11
66_30,025,Shrubland,0.30
66_30,025,Water,0.01
66_31,025,Barren,0.01
66_31,025,Developed,0.03
66_31,025,Forest,0.46
66_31,025,Herbaceous,0.10
66_31,025,Shrubland,0.38
66_31,025,Water,0.02
66_31,025,Wetlands,0.00
66_32,025,Barren,0.00
66_32,025,Developed,0.01
66_32,025,Forest,0.29
66_32,025,Herbaceous,0.10
66_32,025,Shrubland,0.58
66_32,025,Water,0.02
66_33,025,Barren,0.00
66_33,025,Developed,0.03
66_33,025,Forest,0.19
66_33,025,Herbaceous,0.11
66_33,025,Shrubland,0.66
66_33,025,Water,0.01
66_34,025,Developed,0.00
66_34,025,Forest,0.37
66_34,025,Herbaceous,0.01
66_34,025,Shrubland,0.60
66_34,025,Water,0.01
66_35,025,Developed,0.02
66_35,025,Forest,0.43
66_35,025,Herbaceous,0.15
66_35,025,Shrubland,0.41
66_36,025,Barren,0.00
66_36,025,Developed,0.02
66_36,025,Forest,0.24
66_36,025,Herbaceous,0.26
66_36,025,Shrubland,0.48
66_37,025,Developed,0.04
66_37,025,Forest,0.76
66_37,025,Herbaceous,0.03
66_37,025,Shrubland,0.17
66_38,025,Developed,0.06
66_38,025,Developed,0.01
66_38,025,Forest,0.75
66_38,025,Forest,0.63
66_38,025,Herbaceous,0.01
66_38,025,Herbaceous,0.03
66_38,025,Shrubland,0.18
66_38,025,Shrubland,0.32
66_38,025,Water,0.01
66_39,025,Developed,0.02
66_39,025,Forest,0.78
66_39,025,Forest,0.67
66_39,025,Herbaceous,0.02
66_39,025,Herbaceous,0.04
66_39,025,Shrubland,0.17
66_39,025,Shrubland,0.29
6_64,001,Barren,0.00
6_64,001,Developed,0.02
6_64,001,Forest,0.04
6_64,001,Herbaceous,0.52
6_64,001,Planted/Cultivated,0.19
6_64,001,Shrubland,0.19
6_64,001,Wetlands,0.04
66_40,025,Developed,0.06
66_40,025,Forest,0.42
66_40,025,Herbaceous,0.05
66_40,025,Shrubland,0.46
66_40,025,Wetlands,0.00
66_40,139,Developed,0.10
66_40,139,Forest,0.49
66_40,139,Herbaceous,0.01
66_40,139,Shrubland,0.40
66_41,025,Developed,0.19
66_41,025,Forest,0.12
66_41,025,Herbaceous,0.11
66_41,025,Shrubland,0.58
66_41,139,Developed,0.03
66_41,139,Forest,0.76
66_41,139,Herbaceous,0.01
66_41,139,Shrubland,0.20
66_42,139,Barren,0.00
66_42,139,Developed,0.02
66_42,139,Forest,0.41
66_42,139,Herbaceous,0.00
66_42,139,Shrubland,0.57
66_42,139,Water,0.00
66_43,139,Developed,0.04
66_43,139,Forest,0.20
66_43,139,Herbaceous,0.01
66_43,139,Shrubland,0.73
66_43,139,Water,0.00
66_44,139,Developed,0.03
66_44,139,Forest,0.26
66_44,139,Herbaceous,0.02
66_44,139,Shrubland,0.68
66_45,139,Barren,0.00
66_45,139,Developed,0.02
66_45,139,Forest,0.13
66_45,139,Herbaceous,0.20
66_45,139,Shrubland,0.65
66_46,139,Developed,0.03
66_46,139,Herbaceous,0.85
66_46,139,Shrubland,0.11
66_46,139,Water,0.00
66_46,139,Wetlands,0.00
66_47,139,Barren,0.00
66_47,139,Developed,0.00
66_47,139,Herbaceous,0.67
66_47,139,Shrubland,0.32
66_47,139,Water,0.00
66_47,139,Wetlands,0.00
66_48,139,Barren,0.07
66_48,139,Developed,0.00
66_48,139,Forest,0.00
66_48,139,Herbaceous,0.73
66_48,139,Shrubland,0.19
66_48,139,Water,0.00
66_48,139,Wetlands,0.02
66_48,142,Herbaceous,0.60
66_48,142,Shrubland,0.40
66_48,163,Shrubland,1.00
66_49,139,Barren,0.08
66_49,139,Developed,0.00
66_49,139,Forest,0.03
66_49,139,Herbaceous,0.55
66_49,139,Shrubland,0.26
66_49,139,Water,0.00
66_49,139,Wetlands,0.07
66_49,142,Developed,0.00
66_49,142,Herbaceous,0.84
66_49,142,Shrubland,0.15
66_49,163,Herbaceous,0.96
66_49,163,Shrubland,0.04
6_65,001,Developed,0.02
6_65,001,Herbaceous,0.06
6_65,001,Planted/Cultivated,0.35
6_65,001,Shrubland,0.06
6_65,001,Water,0.34
6_65,001,Wetlands,0.16
66_50,139,Herbaceous,1.00
66_50,142,Developed,0.00
66_50,142,Herbaceous,0.95
66_50,142,Shrubland,0.01
66_50,142,Wetlands,0.04
66_50,163,Barren,0.00
66_50,163,Developed,0.00
66_50,163,Herbaceous,0.98
66_50,163,Shrubland,0.00
66_50,163,Wetlands,0.01
66_51,163,Barren,0.00
66_51,163,Developed,0.01
66_51,163,Herbaceous,0.74
66_51,163,Planted/Cultivated,0.22
66_51,163,Wetlands,0.02
66_52,142,Developed,0.05
66_52,142,Herbaceous,0.04
66_52,142,Planted/Cultivated,0.91
66_52,163,Barren,0.00
66_52,163,Developed,0.02
66_52,163,Herbaceous,0.18
66_52,163,Planted/Cultivated,0.79
66_52,163,Water,0.00
66_52,163,Wetlands,0.00
66_53,142,Barren,0.02
66_53,142,Developed,0.19
66_53,142,Herbaceous,0.09
66_53,142,Planted/Cultivated,0.70
66_53,142,Water,0.00
66_53,142,Wetlands,0.00
66_53,163,Barren,0.00
66_53,163,Developed,0.07
66_53,163,Herbaceous,0.33
66_53,163,Planted/Cultivated,0.59
66_53,163,Wetlands,0.00
66_54,142,Barren,0.09
66_54,142,Developed,0.21
66_54,142,Herbaceous,0.14
66_54,142,Planted/Cultivated,0.55
66_54,142,Water,0.02
66_54,163,Barren,0.03
66_54,163,Developed,0.10
66_54,163,Herbaceous,0.03
66_54,163,Planted/Cultivated,0.84
66_55,142,Barren,0.03
66_55,142,Developed,0.11
66_55,142,Herbaceous,0.05
